sha256,num_files,num_unique_classes,class_ids,cross_class_duplicate,already_leaks_in_old_split,paths
8ac5716efe0bbb1d09664aee4c1b95de6f52cb15298268808e6e8551974c7911,1,1,14,0,0,Train/14/00038_00046_00002.png
8ac76b97cf4eb017f06cb507c54d9a521d9c4157f8161f6a38c4d3d6ac81654a,1,1,33,0,0,Train/33/00001_00037_00022.png
8ace676f54feb7492c595aaa45f03610292c437097a5ba1af21fa8e5e01331b9,1,1,1,0,0,Train/1/00014_00002_00006.png
8ae34ff7ccfae09171816fee8ee4c80bdb20597622b3377026ba5ef93298bbc2,1,1,1,0,0,Train/1/00014_00020_00013.png
8ae3d2856b4a82d4fd4648cae16405856f4508b1cb09357f77f5247a5244f9ca,1,1,15,0,0,Train/15/00039_00002_00005.png
8ae6aed9e018cd63f4f7be38a8d2f1f855542812ec8336be78fced9f25d7f175,1,1,5,0,0,Train/5/00021_00006_00027.png
8ae8bd80e41c6470b92769b380241cab1cbd930886ba80d97c1263eafa2a1dd1,4,2,5;18,1,0,Train/5/005_0021.png|Train/5/005_1_0021.png|Train/18/005_0021.png|Train/18/005_1_0021.png
8af2c07205f8aa1c6e2795e83bd2967022129bf075ae4772ae0adbbd3afa641f,1,1,14,0,0,Train/14/00038_00051_00020.png
8af3bed20d5b0a06c8e138b0dc3638671f1de33e70e55845c14829b3c43b738b,1,1,5,0,0,Train/5/00021_00005_00023.png
8af503af38a2e3c328330d54f0cb0c0a20e00fca1d9f735ed35be61b3e1923a9,1,1,2,0,0,Train/2/00017_00002_00020.png
8af5dd4face924eb198f8c3f4fc7ad6be6c1efeb609c8afda1550fd3935d39cb,1,1,33,0,0,Train/33/00001_00073_00012.png
8af8c3508d724bbd5b75a381623a5ed7214ef7053f42604f471cc0c260860148,1,1,33,0,0,Train/33/00001_00022_00014.png
8b0054837b3fc5caf7661d1934d991b3a38309cb546af74d1b3b2a719edfbb71,1,1,33,0,0,Train/33/00001_00039_00026.png
8b0641e5bff5992c3672a49086ccf193afa89c21dd1ac2cde5cdceb05d9e578b,1,1,13,0,0,Train/13/00035_00029_00018.png
8b07f20ad6aa199dafa650e26b75f38f3bb315099c8aa34cc12c97d3559c629b,1,1,14,0,0,Train/14/00038_00027_00002.png
8b1185a945fce995195288e77cdff7985ee2961d6b52559db17246302ca870c1,1,1,14,0,0,Train/14/00038_00032_00006.png
8b25dba18a5d59d19b1c8882cc4c6bb7ee6ca3f24a5d9fc93cef1d97de231d31,1,1,13,0,0,Train/13/00035_00032_00022.png
8b2a0062de1985bb18151f7d3e12cccd1913482517d8bcf20c106fa1a8808d85,1,1,3,0,0,Train/3/00019_00005_00018.png
8b30fa63d285f784a6127e47edbe0ce3028679d512a67f5e0f5a1a5e6fa90c57,1,1,2,0,0,Train/2/00017_00017_00000.png
8b35eb2588e6ca002a09f2ca0064ab62adb005b1669986eaaeae72e5733f2980,1,1,36,0,0,Train/36/Screenshot 2026-04-28 014645.png
8b3a729e8102f26a80d792db93f8c278aaeb20a3902ea66c7f8de09558f6a3b4,1,1,14,0,0,Train/14/00038_00058_00002.png
8b41836768139c5346ab429445a29f7294decd0c7c62c6cb15e1cdd8f8ea585d,2,1,20,0,0,Train/20/017_0016.png|Train/20/017_1_0016.png
8b49cf9ad21f13841c62e3ebcb0d3183a4261f2020fae69471eb76be55b199ac,1,1,13,0,0,Train/13/00035_00026_00006.png
8b4df58beb283d82ae9259f1d2c464445982a04c0a3298e35f8a23fa7ec1ef38,1,1,12,0,0,Train/12/00034_00003_00009.png
8b5243e676cb78474974da54d18f167c965c053a9c7c128d3e3a687b6c2704dc,1,1,1,0,0,Train/1/00014_00013_00014.png
8b539f67c1d94c18fbac9d139ba1c0d7441a9b834cfbf9d7edb0ea0125e85d81,1,1,33,0,0,Train/33/00001_00041_00006.png
8b544890d5f827725fb6a9797b14dec4c65d7dc05a62220eaf66fe26bb6876b4,1,1,14,0,0,Train/14/00038_00016_00004.png
8b570a96d6d79ca802a6174fe5808a57247b9038c666995a10fa8323e65e534f,1,1,13,0,0,Train/13/00035_00036_00001.png
8b58ad244bc96a28b1a38677471f000d73977defc4ea31419041e0baac1220ce,1,1,14,0,0,Train/14/00038_00063_00018.png
8b59912ae84fefc836cd8169864787b8c8442e91459c4846feb61ecc07ac9dc3,1,1,33,0,0,Train/33/00001_00020_00001.png
8b6314b9532399f9b40834d4c0fb4bd5eda8808e87887dc7ec953b843929ad43,1,1,5,0,0,Train/5/00021_00002_00029.png
8b653429fdae6343405f85e7e500aff4fc0e656b87019100af9c34f51031595f,1,1,29,0,0,Train/29/00000_00001_00016.png
8b6a4648c1e7691b0110a9495f11fe41668ac1c48e416c03496ab656c5ebd6cd,1,1,14,0,0,Train/14/00038_00046_00004.png
8b6b358f908e23148319c4165982ce940c23c38c701c4b5839da1c461ac325cf,2,1,39,0,0,Train/39/054_0001.png|Train/39/054_1_0001.png
8b6e7d1e0c9285cbb40ddd644634708151d1773b398c415f36060339c41fe0dc,1,1,14,0,0,Train/14/00038_00047_00018.png
8b70bd2cc8693b72a8b47b6cfc80652ca2762351a7ae09b170086467e581d0a1,1,1,1,0,0,Train/1/00014_00005_00000.png
8b740f4af2ec6628e0b9d6c0ccf1c8856e5cbd086c04212406834dc5d5f21ea3,1,1,4,0,0,Train/4/00020_00007_00008.png
8b74e6aa9a73c1e7d2b72e86232b51eb690d7c00b4ca94dee91c8eb63ffe6a23,1,1,33,0,0,Train/33/00001_00036_00004.png
8b7515f3e6565fa48d8fb8741b145001cf38e6cccc25447fad66fb2cc3ceec9f,1,1,14,0,0,Train/14/00038_00058_00018.png
8b78317f675ff7557ebc31f02df0f487eef1212719c095fc256189ed47697e20,1,1,12,0,0,Train/12/00034_00000_00003.png
8b7a0bb8267b766be95e8444439235c9b7956a45927b7f75f57b126ad3d37b31,1,1,1,0,0,Train/1/00014_00002_00011.png
8b81df0e8fd8e367cb291d0ed369879300d2d896a6a28e063a7ebdba18dcbd87,1,1,1,0,0,Train/1/00014_00015_00023.png
8b855618a58754e49a19ba933e458d5d476e138d9291ac627d5882976018477d,1,1,7,0,0,Train/7/00025_00028_00026.png
8b8c60ffb9eb7acff486a6dde13311bd8b49075e67fc85dff95425c22afade76,1,1,14,0,0,Train/14/00038_00054_00001.png
8b8fcaf7af2bc443c60c843c93733bb80a515aa60cbab77aca89156411c09641,1,1,14,0,0,Train/14/00038_00040_00023.png
8b908b698a7b92aeb11f449bd0b23cd9e68d10de1f04659d655b250da9575699,1,1,7,0,0,Train/7/00025_00011_00007.png
8b92dfbca05ba55c3b6d4cbfe6855e8529a14ffe4bdf0ed76e7943ac693fe7cd,1,1,14,0,0,Train/14/00038_00036_00004.png
8b943fb95bf010dd83d89d1035812787e0e3fc9bf5dae92887afe10ea45e2f5f,1,1,1,0,0,Train/1/00014_00024_00027.png
8b99bc5850811b20e72665a6dc57c78f8c019dda9422fb5a5f2146b12a27c466,1,1,13,0,0,Train/13/00035_00001_00018.png
8b9da6bb8afb58d9102f5f49a1d32a7b9cf82b15bc2d214f58f66bc502e093d7,1,1,11,0,0,Train/11/00033_00021_00001.png
8ba915538f8b783e756c20abed43b9a9a301d015ef5fafc6cfdc8f2b035b4a68,1,1,33,0,0,Train/33/00001_00031_00018.png
8bab7b9a5b965158a4f242f631faaeb763e5cb512341a31f19d9d93b088832fa,1,1,2,0,0,Train/2/00017_00002_00025.png
8bad9078354271109d6bfb027ac4592a6150ec3bd05c65450f17298a4e9578a5,1,1,5,0,0,Train/5/00021_00010_00029.png
8baef3b4a6181b8ac5e8bb765f459040fc77831f05100845c090cdc33cc2aa23,1,1,1,0,0,Train/1/00014_00024_00004.png
8bb6565433d2c05e05b7f00154c3015282db0e9db6ea314a65a57d68f3bf97e2,4,2,1;22,1,0,Train/1/001_0003.png|Train/1/001_1_0003.png|Train/22/001_0003.png|Train/22/001_1_0003.png
8bb9a4b5ded276a4099452c1f7025601315bba9465e2c83dbb03fa59b6d7d64a,1,1,14,0,0,Train/14/00038_00012_00023.png
8bbd958331218b493bea4fcca39c91367aa6654c76f7d7e8d25357f994944931,1,1,7,0,0,Train/7/00025_00021_00020.png
8bca7df4865bdf7ddf40b5528eeefd60f2c8993eb6745ee843ff91e7bd6aff7c,1,1,1,0,0,Train/1/00014_00024_00002.png
8bcd57f8426c624ae8943fb4fbc8988f446bbe70c4222c7df3e1b7450e2f2c20,3,1,43,0,0,Train/43/Screenshot 2026-05-01 001641 copy 2.png|Train/43/Screenshot 2026-05-01 001641 copy.png|Train/43/Screenshot 2026-05-01 001641.png
8bd485a9962424e9b9e8c183855fcb4ee16b947464089b6bb98090a3f6630163,1,1,1,0,0,Train/1/00014_00015_00003.png
8bda5e769dd4c8e6f48bd166505860549a66c1b8492d476ad4d1ca74867d7c33,1,1,13,0,0,Train/13/00035_00010_00015.png
8bdc16ce46b3a3266edc5f10db9300d4cdf2ce5b113918f347509dcdc7a39db7,2,1,39,0,0,Train/39/054_0006.png|Train/39/054_1_0006.png
8be20634e0762e883caadbf2f8a6fcb3e0a6cfb758244a74bc04f0d16e048eff,1,1,7,0,0,Train/7/00025_00030_00002.png
8be7d99d20598ab8fdc5fcbbe094fa1f8a8957daefa6e112e5e6e709bc7be293,1,1,15,0,0,Train/15/00039_00000_00013.png
8bedf38a196f9c3b5ae5b4b85ab127987a5dafd7d4a5ad6b20cdc7a48732790a,1,1,14,0,0,Train/14/00038_00050_00011.png
8bf2fb7cbda17cff0d33392c3aac92d64229f800b47a358887d8c6d37895157b,2,1,8,0,0,Train/8/035_0008.png|Train/8/035_1_0008.png
8bf7012f8649c1f9ff592f2a2016a05076f62229211f5b306a4b676c73b73b20,1,1,1,0,0,Train/1/00014_00001_00006.png
8bfa9cf5c9105fbc5a3b5b5359339aeededa199008f52d8c238375b2cd8014a4,1,1,2,0,0,Train/2/00017_00021_00004.png
8bffe71d2cae0cacd840762fcddb5681e0eef650f52eb28928dc0ed704d0c4f7,1,1,11,0,0,Train/11/00033_00004_00027.png
8c0dae031fbb09c358f40ea0c791246dd239ccf053c3ca1d48492a8eb7ea03f7,1,1,33,0,0,Train/33/00001_00020_00009.png
8c1714f2ccffea113018af1685adb707580c9a0dbfed58842a67e3ada097253f,1,1,2,0,0,Train/2/00017_00006_00026.png
8c1736ddd25e41eac4a05e61a2364943bc694c28bfe84c8d8dbc024650bc028a,1,1,33,0,0,Train/33/00001_00014_00014.png
8c17b46d0175b483872fd4a5f5e0e65dd73a576e096df0c77d0c83b78819d0b3,1,1,14,0,0,Train/14/00038_00065_00029.png
8c19b9eae7e2f46a7d14bd733c2084c5c635ab6b32488250218f4b61ad972a8a,1,1,6,0,0,Train/6/00023_00006_00012.png
8c1ade4571954d3f5ad18541dd3b681b305154c2876be2f8d466ea56a10786fc,1,1,33,0,0,Train/33/00001_00041_00014.png
8c1c5b6a39da914e376d2dee354099ec9794680dc3d2c8d208d17936309ada19,1,1,33,0,0,Train/33/00001_00063_00013.png
8c205e9f1c7ab053fdfd2c800ff473df3056f0943e9326d0e6f527561be4eebd,1,1,9,0,0,Train/9/00028_00007_00021.png
8c2753c7a6307b93d14879750dc0edd90a3a22d9b2993af4ecb8c0801d39e865,1,1,14,0,0,Train/14/00038_00038_00015.png
8c2e352ac6fc4dc3dc59aa77702b67bc48409ab1f49349effbce5b06e8918ade,1,1,7,0,0,Train/7/00025_00023_00004.png
8c344b90d7a9214ddfac9f7bb24f2a9d65ba118a1583c4131d0b1ccab6fed4c7,1,1,14,0,0,Train/14/00038_00017_00003.png
8c4d34e7736869b660c42f880ceb52dc7a986798470329c2e828a4690f864761,1,1,7,0,0,Train/7/00025_00022_00028.png
8c52f7aa2aec8d769eaa972ceb9bc03b1094e07d8a6c9982954b1d5b56f4840f,1,1,7,0,0,Train/7/00025_00036_00005.png
8c56c6ca131a8037247e01d25fc1e6acff251ad333bd84a2d06e818d506b5701,1,1,9,0,0,Train/9/00028_00012_00029.png
8c56eeef367a33ec851a56ac08204ce91f7ca4ac9830b00b1a5c81a5aaaa2a25,1,1,14,0,0,Train/14/00038_00028_00010.png
8c573147e7d7b70d81f1b805ffb536517fbac712eccf5bfca441b12dacd55fb4,1,1,7,0,0,Train/7/00025_00004_00020.png
8c604d3d4c2302c3542885a67e2877e5ec07be4979d81103a6c25ed202d73615,1,1,7,0,0,Train/7/00025_00017_00029.png
8c61dd86fce4b0cf81e38cd99eb251855eb0288d4154a0c76a7ae69cc738fbed,1,1,6,0,0,Train/6/00023_00009_00008.png
8c699fec1c66f3bc769eba59be6e2a327daab2dc46f71766a2d646aef22ef010,1,1,6,0,0,Train/6/00023_00009_00015.png
8c6e8622fbd541c77e68e3c08542631855224e42c2fa1ee94e413c89d394b14f,2,1,39,0,0,Train/39/054_0044.png|Train/39/054_1_0044.png
8c7747507de9f383b4863ef693a54b6791a5a6bf01ac21dfb8ea115f28c4e8f4,1,1,33,0,0,Train/33/00001_00017_00026.png
8c780fa44e790ae41dbf637a326091c3f7c8f21563f6b72527eb78348d658a9d,1,1,7,0,0,Train/7/00025_00032_00028.png
8c7986522bcca4bbaa994d4233404ab9c8543b8cf4610f47ab883b33423ec2cf,1,1,7,0,0,Train/7/00025_00011_00023.png
8c7e6ae71b4cabaf55cf2dc26c81498cfb6e8a4318ea98c6cd817cac41146025,1,1,7,0,0,Train/7/00025_00045_00012.png
8c82114ccfc1fdd9fbc1c2c07b483106ec2b53d83757b7655faef733f43eea55,1,1,7,0,0,Train/7/00025_00040_00000.png
8c86e87b1cad34df9cb74d3b93350aa63640f2eda56067ed8f6fad5be199fa41,1,1,2,0,0,Train/2/00017_00027_00023.png
8c8ed5ef20b1944f38fcdbb444b809bb1a8c069c0a096e4070b4a3a4414c7752,1,1,10,0,0,Train/10/00029_00007_00005.png
8c906fc058f4694075e326479481bf3ba2a65429d15f538ead0195bd7123749d,1,1,13,0,0,Train/13/00035_00036_00022.png
8c9c26ff8b3ca9b1204e2add2866c1cae818cfd94e59504f202249ae5b94db3a,1,1,9,0,0,Train/9/00028_00014_00027.png
8c9c313188d6ff4700447a2d02d247b3a2ac823939b395cd42372773153d0412,1,1,14,0,0,Train/14/00038_00015_00022.png
8ca5cae3f1e4c1f6fd9e40a02a585c1f5e75c41509e93744c0870e78e5613695,1,1,7,0,0,Train/7/00025_00033_00021.png
8ca9480d007465def5861511dcf99fc43b602298bf7d460f2bd5b04d191f24c1,2,1,20,0,0,Train/20/017_0010.png|Train/20/017_1_0010.png
8cab55cd97dc005ebc1618b1382f09a9ebab097d7b1b691ba7fdb61852ddd988,1,1,2,0,0,Train/2/00017_00023_00017.png
8caf574d593b14dd4b2fcd64fefa13766bd51d3e1ae3e25f7d953494e9466c4f,1,1,2,0,0,Train/2/00017_00005_00027.png
8caf5ae3c3514ba5d3ce2e96c84ec2c892292e1df08dbb66226132a4e3993cc2,1,1,11,0,0,Train/11/00033_00017_00012.png
8cb2dc397cb2798c1cde8b5c6b9abd4ae7a00be928e0170378e8d6ccc66b481c,1,1,14,0,0,Train/14/00038_00043_00011.png
8cb555e41de40d4eaecb2201b94347813be5f0a82760cb6223bf55b052e90126,1,1,7,0,0,Train/7/00025_00041_00016.png
8cb9fa93b500d3e05b5f2ce9d1d2fa5d18615070f90583f7e915fa26c2ac9c7e,1,1,9,0,0,Train/9/00028_00000_00014.png
8cc96417938cf8829f8984bf2e1ff3d7c2413ebbccce2a9433923d2132fdfd72,1,1,14,0,0,Train/14/00038_00067_00029.png
8cc9c81022dba639f4a62d44aa22fe3f6109dd274d2242c75447cc31af869fd3,1,1,9,0,0,Train/9/00028_00010_00001.png
8cd7065ec39ef2f91640be6977ed116ab5efa86e32b70e1f3a820f54cc70d979,1,1,15,0,0,Train/15/00039_00000_00027.png
8cddf2a325598a2705c3bb82d637dbe579a0c420f7e80ebe105ef8ce22167a8d,1,1,1,0,0,Train/1/00014_00017_00029.png
8ce068d1d6af6fb37c5852385b1efd6ea9200f8c16fc449cf434ee8a6d4d9e0d,1,1,6,0,0,Train/6/00023_00003_00015.png
8ce265a08ffed2c102d7b339c61d99cc758cf8847cc2e18152d0c695be57330f,1,1,7,0,0,Train/7/00025_00034_00001.png
8ce532a4532e6da0cf56ba9d376f068420c02ede46e8291a1f9986f47285cfee,1,1,1,0,0,Train/1/00014_00002_00020.png
8ce8719e61a5bcc00a0e991aac4215dce7d8c02b6125a0ab19e5644446b9059d,1,1,33,0,0,Train/33/00001_00055_00000.png
8cef781996a15fe0d6a23840521ecd6dc801487573c7b25dee2a0baf13c8d52d,1,1,11,0,0,Train/11/00033_00016_00023.png
8cf735205690b79c0118109bb919f2c64996cf7ac450ffa87a268138d62c7c41,1,1,9,0,0,Train/9/00028_00002_00023.png
8cfa8369936ac14de4f52568ca4fbb2e220190335095b614ea52397028fae0f6,1,1,33,0,0,Train/33/00001_00055_00015.png
8cfee877fc9d5a1bc887e1024b72c8f2f9eebb48a92d17e1667eb26c3adbd132,1,1,29,0,0,Train/29/00000_00005_00003.png
8d0263efbed16c004cee6d3ca2ea4674c56b6c0bbfe9dcc65c6dda9e1e011122,1,1,12,0,0,Train/12/00034_00003_00018.png
8d031fb1cd016f849fddaba1774d880f626a4d729b0543b36a3cdb7d2c83b0eb,2,1,8,0,0,Train/8/035_0011.png|Train/8/035_1_0011.png
8d0b778e84a8b771e0b76f4dff36fb2e1b976dd6bbe243dd8997efcf451ab7ca,1,1,10,0,0,Train/10/00029_00007_00010.png
8d10087611f6a5c7b890d11ad1e047c788bf973159cd6ee4cea57d41b8e06687,1,1,14,0,0,Train/14/00038_00024_00000.png
8d14dad17a754bad7ef293c8920e0fc0424af9953cb3236ccf8be3b3a6a1297c,1,1,33,0,0,Train/33/00001_00021_00029.png
8d23cba3963c17ad8673284ea51540425b32f1bfb272960a8161f0beaac09b92,1,1,33,0,0,Train/33/00001_00010_00017.png
8d3237a254e997bb8134f2a0942a2c098951ff32f87f7ee32aa0c1110a1e3452,1,1,7,0,0,Train/7/00025_00015_00028.png
8d340d68b2bef0b8a0323d5c07667f14c105556fb572a5e8e3845ca121d8d2a7,1,1,2,0,0,Train/2/00017_00032_00026.png
8d34c8c159265d193ab5fe0bc3afaec0ad6a0007970f1c0b67cc1287fc644721,1,1,12,0,0,Train/12/00034_00001_00008.png
8d3f982dea5e2989c4dec4fb69992d353845659a2ccab6030e6bd21d67b3adac,1,1,9,0,0,Train/9/00028_00011_00004.png
8d43e10aa4fee53036750a6514504abb3b854fa82fc28b6bc1e608e6f04ad749,1,1,33,0,0,Train/33/00001_00028_00021.png
8d47c3c71b4bab161748196573af6e66f3113b502531536502837dd6303cd434,1,1,42,0,0,Train/42/Screenshot 2026-05-01 001441.png
8d4a2c3f60fed6c4874867b32978a4a2064164199c26bbbe00b8d46411075e7f,1,1,2,0,0,Train/2/00017_00014_00019.png
8d4bd6585c3e55a33abfaf1970709176512884c88ad387c6e778b98985f7d5cc,1,1,29,0,0,Train/29/00000_00005_00002.png
8d4c0140c548aedf51ca8a7bcf1e942f543cdf5a16fa109c6d027b8dbe9c8de6,1,1,2,0,0,Train/2/00017_00033_00000.png
8d4cc846a876c13cc42ffd2c54062d87662ef40a93b5388e2d2fe4e76ee01bdd,2,1,30,0,0,Train/30/003_0024.png|Train/30/003_1_0024.png
8d4f03bb0ea04ca7376648209b6502cf015baee51dab4990142b7d8ada10d38f,1,1,13,0,0,Train/13/00035_00015_00024.png
8d521823ac39622b27612ee0b64870456515e6dfb640dd2da6ab6ffe6f1fb6e7,1,1,9,0,0,Train/9/00028_00016_00026.png
8d58ff4db4738c3030687f3c096ff11b0dd7ffb312371ac6eb2a03c1eab82957,1,1,2,0,0,Train/2/00017_00021_00010.png
8d5beca03d5f54fbb93e3a94c505e0ddfc128d7dac13e49d3cd8886ed88406f9,2,1,8,0,0,Train/8/035_0001_j.png|Train/8/035_1_0001_1_j.png
8d62325074bf7f5bd7ff6a9583c495a2b3ba9b68eb9e49ab314abd181e70f3da,1,1,6,0,0,Train/6/00023_00007_00011.png
8d6a7884e823addc31a8d1848e652c8eeef9479ad860ca8ee093d2c6835def8f,4,2,5;18,1,0,Train/5/005_0011.png|Train/5/005_1_0011.png|Train/18/005_0011.png|Train/18/005_1_0011.png
8d6b06acbf88165419aec15eefa6dc215b5aa42eafc99fc7f5d1d80f95de068f,1,1,2,0,0,Train/2/00017_00015_00028.png
8d6c0f0d28c99b6b95142fa26858387727e37fac14a9ca3084742724802d3330,4,1,39,0,0,Train/39/054_0103.png|Train/39/054_0141.png|Train/39/054_1_0103.png|Train/39/054_1_0141.png
8d71deed647c06dd0c5f73e803512aae1bb8666b7c85fcf791a50af0782a7a3f,1,1,14,0,0,Train/14/00038_00039_00001.png
8d75bc1e4371dc03f096fae66560807f792493ad7a763a0998ddb4fcabfba379,1,1,11,0,0,Train/11/00033_00014_00008.png
8d78772e77be2276b20559033b9582d517045a3331d1c692196497aed73a4ec6,1,1,33,0,0,Train/33/00001_00033_00029.png
8d7df28ba26765432b7b19b12ae46ccef48dcf8dcb4788fb4203cd17dbea6e36,1,1,7,0,0,Train/7/00025_00010_00022.png
8d8107f716c16ea579acf47da45b7916753be629308b6d38948054ea695c79b2,1,1,3,0,0,Train/3/00019_00006_00016.png
8d831ceb838db99275a7bde292e245034e3e533ce3fec76cb555073e51083f85,1,1,16,0,0,Train/16/00040_00011_00010.png
8d842fffe8e5bff3e3733bebb97aebdd2120d7f826a3c46ccbf8f26ec9d1d486,1,1,10,0,0,Train/10/00029_00002_00017.png
8d87a318b18cced50537f3d0e77808e418c4ce623bcff0ee7bbc82d8d85cb509,1,1,7,0,0,Train/7/00025_00013_00027.png
8d88514c2a482e1170461db6bc8712acf60074f8fb78ca12c5d75036806b2cae,2,1,8,0,0,Train/8/035_0041.png|Train/8/035_1_0041.png
8d8ca2073aa9a72c563f380df7b7b28803ce950e374ab0c2f1d28e9b673d2835,1,1,33,0,0,Train/33/00001_00008_00022.png
8d94d9b5e714cdab4f8e9d01fdd37e7e0a10b69fddebfe015df489ecb326bcdd,1,1,9,0,0,Train/9/00028_00013_00027.png
8d964209f5f8b3ea8ad76a0e082e329a2719a89447d2864b412a192b2bac2a35,1,1,11,0,0,Train/11/00033_00017_00024.png
8d9fabff4ba1ef0d9f57b096fd257334a0d92fc72401e2e060940809348b8088,1,1,14,0,0,Train/14/00038_00052_00014.png
8da038dc7925614dfdf72a461c0355da95f53c28a95c023114b3b40fe7ced050,1,1,13,0,0,Train/13/00035_00035_00025.png
8daeffdbc9d29b55ea80efb38962c66b807b2bf5d5bfc1f1a46e48c1eb03c2e1,1,1,7,0,0,Train/7/00025_00041_00022.png
8db259b90cd94f9f82cafb858cc8c9e3fc73003bbfc9e0003650c0e271bb4ea9,1,1,6,0,0,Train/6/00023_00004_00018.png
8db4881a3bb374c7917fa78d9bb3a9bd7d3bc38378429372cb64a86775308d28,1,1,14,0,0,Train/14/00038_00060_00017.png
8db67c535ffed2eb8a2c9aa3633e77e8f87e202ea174c77f88883b7f751d9049,1,1,29,0,0,Train/29/00000_00004_00003.png
8db6a81d40ca4fca71269ebb03cb50ed46a8ef205c92e08a596e940191812614,1,1,33,0,0,Train/33/00001_00006_00000.png
8dbb4e05bb1745abd2c5708204251be75060d4810369334300fb0b892df5220c,1,1,6,0,0,Train/6/00023_00014_00001.png
8dc1102a0e0b5866ad65a88df95b61d7515005e349e6349ada5401fae134f57f,1,1,1,0,0,Train/1/00014_00010_00014.png
8dc28ed379981fe104a1aefe53a631fece291782d60f6f3be98c13b4abbe44db,1,1,14,0,0,Train/14/00038_00023_00002.png
8dcdedcd1638b5885822e8bae4cd659ea359cdc40b382be9922ea09b96313988,1,1,14,0,0,Train/14/00038_00024_00028.png
8dd0099eabaad5f0ff29cb65138f5d2bcc809f44723b96b1c96025308df2f358,1,1,14,0,0,Train/14/00038_00056_00000.png
8dd23cb3a9824c9502323c470dd057113322a615465da9c0ead2f2419437d5cf,1,1,27,0,0,Train/27/Screenshot 2026-04-28 011745.png
8dd34ba431cc51bdb2406a6048d06a203c5f3518de4b724a3ea7e347e5cebe99,1,1,12,0,0,Train/12/00034_00003_00022.png
8dd4b557ee592653b68cb0413faa2a4df046d21e4a6be35d894e88c430c4cde4,1,1,14,0,0,Train/14/00038_00033_00023.png
8dd709739b633fe5c90013202b8d9574b2f24d6a67ef24525f8488fb431cfa7f,1,1,33,0,0,Train/33/00001_00052_00004.png
8ddbe70dbb28e2c2fe8217cd3a0e9722cc960827601ec1ec9581d0b07e972ef8,1,1,4,0,0,Train/4/00020_00007_00023.png
8ddcf729dc7475f9b0afd0753c5acd4933089821b19705ace727702aa56f19ce,1,1,10,0,0,Train/10/00029_00007_00025.png
8de7e7340501a56bc12be314567b42c777b3ca9e2af4dedc76db521806b42de1,1,1,33,0,0,Train/33/00001_00031_00020.png
8def960e11b27e943a47f682c542ee9f2faa5e7307efb93398fa6241b6227749,1,1,13,0,0,Train/13/00035_00007_00001.png
8dfba99de68ad5079584710ba946b0b6a9b4932761ec64fdb585beadcf57e9b5,1,1,16,0,0,Train/16/00040_00009_00020.png
8dfca8e76d6c027409c8a2eea53769aca6a3713e72b5ad31783214562987777b,1,1,5,0,0,Train/5/00021_00003_00020.png
8dfe63479957d17f3f8582b3071ec2165031e86e7558310dad41c66938f9f646,1,1,7,0,0,Train/7/00025_00002_00013.png
8e0160ae075daa1473065864c3b7648c76233a98298ec99dbdc203b55baae023,1,1,29,0,0,Train/29/00000_00006_00007.png
8e085bf8eba42dd613830139548ac22dd4bc173cb95622b204820e536dbd1b68,1,1,33,0,0,Train/33/00001_00035_00028.png
8e092c1e1e6bb82bfcdb4ec19a3ed01e2078761047eb45a6ee0853a1e3f0eeb2,1,1,33,0,0,Train/33/00001_00009_00020.png
8e0964be5fc95f0073bd5ed85bf68a14e7d7fbd9a406c310d8e536a3d0479b1a,1,1,33,0,0,Train/33/00001_00065_00017.png
8e0fedfa87cd7bb96cdfa7c00761022e4c7aaa123d01e7cff9305ee75d4aa835,1,1,33,0,0,Train/33/00001_00028_00015.png
8e1c8a241af56a0b7831a4c073859f876d0ab1d9088e4d1221d6d1c7b8a6844e,1,1,12,0,0,Train/12/00034_00002_00017.png
8e201816126842747f979fb363eb51e9b77c0edc4039050b9880c5aeefef4911,1,1,13,0,0,Train/13/00035_00037_00014.png
8e23683b2d659b57eaf3acb810fc75bbb89d5effc4824ad7245921fe48f69144,1,1,2,0,0,Train/2/00017_00019_00028.png
8e248a044ec27ba6bd2dda3930375fd14fd57bce87537229564c85ff2552b39a,1,1,33,0,0,Train/33/00001_00017_00017.png
8e323a049b5d296e96a3702b88c8d6b3ce523765149b18526baef1209c00ed39,1,1,7,0,0,Train/7/00025_00049_00019.png
8e381e873f3d15ebeaa6a3f7bd1c4bf59087315771a4b854cd60e8339fc1c56a,2,1,23,0,0,Train/23/011_0016.png|Train/23/011_1_0016.png
8e435459790ea896ec05d3f73d39172cbff6790220cd6f7b45b6fcc684b22cc6,1,1,7,0,0,Train/7/00025_00029_00005.png
8e45d56ecf33b96888e3f2b4f5e382b3e5565f5f6db4cb9b2bdc80faf668218c,1,1,6,0,0,Train/6/00023_00002_00028.png
8e4b618a5f2195e51eff4f04d315a2383337b3b1f69b7c80362830d5d60a995f,1,1,33,0,0,Train/33/00001_00068_00019.png
8e4c33f146417a095ea317210f66049d2fa6df480980b70014248f1dd31182a4,1,1,14,0,0,Train/14/00038_00043_00017.png
8e4ed82f598eb6d12f2dc7d2cd610447e8cfe9810ba5dababf4f56647f0dfa29,2,1,30,0,0,Train/30/003_0063.png|Train/30/003_1_0063.png
8e52438ba1aca71a1f679303b3f048c327eb96c3a6ac030748accba0d4fc45fc,1,1,4,0,0,Train/4/00020_00007_00021.png
